,t [s],collide,terminated,x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi [rad],r_angvelo [rad/s],hat_x_position_mid [m],hat_u_velo [m/s],hat_y_position_mid [m],hat_vm_velo [m/s],hat_psi [rad],hat_r_angvelo [rad/s],delta_rudder [rad],n_prop [rps],true_wind_speed [m/s],true_wind_direction [rad]
0,0.0,0.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,5.010432118106496,0.11508464099816747,0.021889804768985163,-0.007517298051316889,-0.0020005530910179492,-0.0008778303274513077,0.0,0.0,0.0,0.0
1,0.1,0.0,0.0,5.01,0.10039144135496353,0.0,1.780548961527342e-05,0.0,-8.130003811999763e-05,5.042412368622194,0.09027144257353627,0.04111946011483595,0.01186512839864145,0.002438963765617475,-0.0005247865384730098,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
2,0.2,0.0,0.0,5.020039144135496,0.10078255096344702,1.7805489615273422e-06,3.5829388955048113e-05,-8.130003811999764e-06,-0.00016213095610770925,5.0645853705688335,0.10649539165797847,0.03327608740390935,-0.004459195370016095,-0.0013724997657643023,-0.00010329364361899508,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
3,0.30000000000000004,0.0,0.0,5.030117399260637,0.10117332824795794,5.281551604563058e-06,5.4070947466144457e-05,-2.4343099422770696e-05,-0.00024249310436716924,5.0409946299706965,0.11202663546651848,0.054204677750553966,-0.00438589441540911,0.0012703919351475196,-0.0033744632168806435,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
4,0.4,0.0,0.0,5.04023473221406,0.10156377262516045,1.0442359110752476e-05,7.252938731828806e-05,-4.8592409859487615e-05,-0.00032238689654962135,5.035444859301542,0.09805244561367416,0.06485288488962632,0.0003289192464076498,0.002059145465499074,-0.0008956157286940957,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
5,0.5,0.0,0.0,5.050391109817023,0.10195388350603658,1.720177498758484e-05,9.120390387907798e-05,-8.083109951444975e-05,-0.00040181280857030607,5.051417373411125,0.11760653867297985,0.012274771131658155,0.013737141654634612,0.004681300873460527,-0.0005538283030232997,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
6,0.6000000000000001,0.0,0.0,5.0605864988715314,0.10234366029604786,2.5498060896239147e-05,0.00011009366619018454,-0.00012101238037148039,-0.0004807713776225668,5.0538733261267,0.09672409231430437,-0.00796746196959318,0.0013594122638777829,-0.004426845603123009,0.002118476840809752,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
7,0.7000000000000001,0.0,0.0,5.07082086615847,0.10273310239529712,3.526894244283427e-05,0.00012919781744456457,-0.00016908951813373707,-0.0005592632011896629,5.075557422069096,0.11028421955815186,0.013649587611976755,-0.015866752369108325,9.228622526801666e-05,-0.00035383952584357886,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
8,0.8,0.0,0.0,5.081094178435736,0.1031222091986906,4.6451614932831495e-05,0.0001485154754644846,-0.00022501583825270335,-0.0006372889360546809,5.092539757465831,0.09837924210800593,0.03222647340204286,-0.0025881444488770077,-0.0007960846569293146,-0.0010495521654723615,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
9,0.9,0.0,0.0,5.091406402436373,0.10351098009609999,5.898274908834707e-05,0.0001680457331801638,-0.0002887447318581714,-0.0007148492973096257,5.052151565889389,0.10306130488268267,0.01150596998300287,-0.009221737116357894,-0.002882779825575539,-0.00019591930967072886,-0.13965899848933544,10.0,0.42250782363730255,0.7530791710754223
